SI, 1.0, 4.0, 8.0, 12.0, 16.0
R0, 1.79999999117, 94.6908206413, 2.51771971691, 2.71083657339, 2.25151687992
d, -0.594320843011, 20.4512921933, 0.0290365810288, 0.0430889271409, 0.0226988588785
t_max, -0.651509006258, 1.48432366727, 32.259141757, 23.6392889321, 36.1595685882
I_total, inf, 5.29758758565, 17956.888902, 3129.1237238, 18168.7281164
